Email,Active
MooreCollin@Gazprom.org,1
WatsonCooper@IndustrialandCommercialBankofChina.org,1
CollinsAlex@CVSHealth.org,1
TorresJenna@SamsungElectronics.org,1
DiazVanessa@FordMotorCompany.org,1
ClarkEva@AgriculturalBankofChina.org,1
BaileyChase@CVSHealth.org,1
FosterAlexandra@McKesson.org,1
EvansAlexander@IndustrialandCommercialBankofChina.org,1
GonzalesJonathan@BerkshireHathaway.org,1
WardAmy@SaudiAramco.org,1
CruzHailey@ChinaPetrochemicalCorporation.org,1
PhillipsJohn@PingAnInsurance.org,1
HarrisEmma@SaudiAramco.org,1
CoxGabriel@IndustrialandCommercialBankofChina.org,1
MyersGarrett@BerkshireHathaway.org,1
CooperLauren@McKesson.org,1
GomezKylie@ChinaRailwayEngineeringCorporation.org,1
RiveraJennifer@VolkswagenGroup.org,1
BennetMadelyn@SamsungElectronics.org,1
MillerLucy@Glencore.org,1
TorresSadie@MitsubishiGroup.org,1
FloresIsabel@Apple.org,1
ScottErick@Foxconn.org,1
BakerAlexa@Uniper.org,1
RobertsJayla@Apple.org,1
ThompsonJulia@Mercedes-BenzGroup.org,1
CoxMelissa@SaudiAramco.org,1
RogersBradley@VolkswagenGroup.org,1
HowardTimothy@ChinaRailwayConstructionCorporation.org,1
PatelKatherine@ExxonMobil.org,1
JohnsonPeter@McKesson.org,1
WilsonWilliam@Alphabet.org,1
TurnerSummer@CardinalHealth.org,1
ThompsonMartin@ExxonMobil.org,1
CarterCheyenne@Foxconn.org,1
GrayBrian@McKesson.org,1
MorganLuis@FordMotorCompany.org,1
MorrisTravis@ExxonMobil.org,1
FloresKayla@StateGridCorporationofChina.org,1
SandersCaitlyn@PingAnInsurance.org,1
AdamsIsabella@TotalEnergies.org,1
MorganVeronica@AmerisourceBergen.org,1
BakerReagan@Alphabet.org,1
ReedJada@ValeroEnergy.org,1
MendozaNatalia@AmerisourceBergen.org,1
TaylorHayden@Baowu.org,1
RobinsonEdgar@ValeroEnergy.org,1
SandersAidan@BP.org,1
BrownEmily@Stellantis.org,1
RobertsKaitlyn@Glencore.org,1
AllenSamantha@ExxonMobil.org,1
BakerJared@ChinaStateConstructionEngineering.org,1
MoralesCody@ChinaRailwayEngineeringCorporation.org,1
TorresEvan@Cargill.org,1
BennetHannah@SaudiAramco.org,1
ChavezBlake@ChinaNationalPetroleumCorporation.org,1
GreenBlake@Foxconn.org,1
MendozaIsabella@PingAnInsurance.org,0
ChavezCassidy@Cigna.org,1
RichardsonAshlyn@Mercedes-BenzGroup.org,1
CollinsNoah@ChinaRailwayConstructionCorporation.org,1
HowardAmber@Cargill.org,1
PhillipsKylie@ExxonMobil.org,1
FosterDavid@Uniper.org,0
AndersonWilliam@BP.org,1
ScottJorge@TotalEnergies.org,1
MorganCarlos@Gazprom.org,1
RichardsonSarah@CardinalHealth.org,1
WilsonParker@SchwarzGruppe.org,1
CarterBreanna@ChinaNationalPetroleumCorporation.org,1
RiveraPaige@Glencore.org,1
RuizJosiah@MitsubishiGroup.org,1
BrooksJose@MitsubishiGroup.org,1
PerezJulia@FordMotorCompany.org,1
DavisLucas@Cargill.org,1
AlvarezJayla@ChinaNationalOffshoreOilCorporation.org,1
CoxEllie@CVSHealth.org,1
WilliamsLindsey@BP.org,1
GonzalesDavid@IndustrialandCommercialBankofChina.org,1
ParkerKarina@ValeroEnergy.org,1
AlvarezEvelyn@Trafigura.org,1
JamesSergio@Toyota.org,1
EdwardsAdriana@ValeroEnergy.org,0
WilliamsLiam@Shell.org,1
CruzNicholas@Microsoft.org,0
KimJohn@FordMotorCompany.org,1
ScottBryan@Mercedes-BenzGroup.org,1
MyersLiliana@StateGridCorporationofChina.org,1
LopezJason@Phillips66.org,1
DavisDavid@PingAnInsurance.org,1
AllenKatherine@PingAnInsurance.org,1
KingBryson@ChinaNationalPetroleumCorporation.org,1
JohnsonFrancisco@MarathonPetroleum.org,1
SmithGeorge@Costco.org,1
RodriguezLauren@ChinaConstructionBank.org,1
MitchellAdrianna@Microsoft.org,1
OrtizAva@StateGridCorporationofChina.org,1
WrightAustin@Vitol.org,1
ChavezArianna@MarathonPetroleum.org,1
JimenezTimothy@Vitol.org,1
HughesMary@VolkswagenGroup.org,1
ChavezSabrina@ExxonMobil.org,1
SmithCaleb@Cigna.org,1
RodriguezGrant@Trafigura.org,1
BennetAngela@BP.org,1
RamirezDamian@Stellantis.org,1
JimenezShane@Uniper.org,1
TaylorAllison@CVSHealth.org,1
GonzalesKennedy@AmerisourceBergen.org,1
MurphyNathan@Chevron.org,1
WilliamsJames@Phillips66.org,1
MartinezChase@ChinaNationalOffshoreOilCorporation.org,1
TorresKimberly@Cigna.org,1
GreenGage@CardinalHealth.org,1
JimenezValerie@SchwarzGruppe.org,1
RuizCaitlin@Vitol.org,1
StewartKatelyn@TotalEnergies.org,1
HughesHayden@FordMotorCompany.org,1
HillOwen@Toyota.org,1
BennetNicole@CardinalHealth.org,1
MoralesAlexandra@Cigna.org,1
JohnsonKathryn@Stellantis.org,1
DiazCristian@ChinaRailwayEngineeringCorporation.org,1
ParkerMarissa@Gazprom.org,1
RamosAngel@Cargill.org,1
JimenezTristan@Costco.org,1
StewartHannah@Vitol.org,1
TorresWyatt@Toyota.org,1
GrayVeronica@Amazon.org,1
MartinJonathan@Apple.org,0
RamosKayla@UnitedHealthGroup.org,1
NelsonSeth@ChinaNationalOffshoreOilCorporation.org,1
AlvarezMark@Foxconn.org,1
WatsonDavid@SamsungElectronics.org,1
CampbellMikayla@Sinochem.org,1
SandersLucas@Cargill.org,0
LewisAddison@CardinalHealth.org,1
CastilloKathryn@Baowu.org,1
KingRyan@PingAnInsurance.org,1
LewisSerenity@Alphabet.org,1
RossGracie@BP.org,1
CampbellMichael@Gazprom.org,1
JohnsonAutumn@PingAnInsurance.org,1
RamosAlondra@Mercedes-BenzGroup.org,1
RuizBreanna@StateGridCorporationofChina.org,1
MooreZoe@Gazprom.org,1
StewartSabrina@ValeroEnergy.org,1
JohnsonFaith@Glencore.org,1
CollinsAngel@FordMotorCompany.org,1
MillerMason@Toyota.org,1
NelsonAustin@SaudiAramco.org,1
GreenRyan@ExxonMobil.org,0
PhillipsCarter@ValeroEnergy.org,1
RiveraSerenity@ChinaNationalPetroleumCorporation.org,1
DavisBreanna@FordMotorCompany.org,1
BakerJillian@ChinaConstructionBank.org,0
PetersonEllie@McKesson.org,1
RamosJulia@SaudiAramco.org,1
TorresJack@BP.org,1
NelsonDaniela@Uniper.org,1
EvansChase@Vitol.org,0
MyersHannah@SamsungElectronics.org,1
MorrisIsaiah@Sinochem.org,1
WoodEduardo@Chevron.org,1
JonesJessica@ChinaNationalPetroleumCorporation.org,0
CruzOwen@UnitedHealthGroup.org,1
HarrisGrace@Foxconn.org,1
WatsonArianna@MitsubishiGroup.org,1
CarterKaleb@UnitedHealthGroup.org,1
MorganBrendan@Costco.org,1
EdwardsFernando@AgriculturalBankofChina.org,1
KimBrady@Phillips66.org,1
RossMadelyn@McKesson.org,1
DiazAriana@CVSHealth.org,0
HarrisAngelina@ChinaNationalPetroleumCorporation.org,1
NelsonCharles@Microsoft.org,0
AdamsGracie@Trafigura.org,1
WoodNathan@McKesson.org,1
CollinsCody@StateGridCorporationofChina.org,0
GutierrezJesus@ChinaConstructionBank.org,1
EdwardsNolan@Cargill.org,1
JonesLevi@Chevron.org,1
WilsonNatalia@Phillips66.org,1
HowardXavier@Cigna.org,1
AndersonGregory@ExxonMobil.org,1
AllenMikayla@TotalEnergies.org,1
DavisJordyn@TotalEnergies.org,1
MendozaMarissa@Cargill.org,1
BakerKaden@Microsoft.org,1
MurphyMadison@Uniper.org,1
PriceJesse@VolkswagenGroup.org,1
ChavezJasmine@Uniper.org,1
CarterGabriella@McKesson.org,1
TorresLuis@Baowu.org,1
ScottMya@MitsubishiGroup.org,1
BennetJake@Costco.org,1
RamosCamila@SchwarzGruppe.org,0
ChavezAdrianna@Walmart.org,1
RogersMckenzie@SaudiAramco.org,1
PatelCaleb@PingAnInsurance.org,1
SanchezSergio@Cargill.org,1
WilliamsAnthony@Trafigura.org,1
MoralesNathan@Uniper.org,0
EvansMichael@SamsungElectronics.org,1
YoungMaxwell@PingAnInsurance.org,1
SmithJoel@CVSHealth.org,1
SandersMiguel@ChinaNationalOffshoreOilCorporation.org,1
LeeKaden@SamsungElectronics.org,1
ThomasKylie@IndustrialandCommercialBankofChina.org,1
HughesEdward@Baowu.org,1
TorresCourtney@Costco.org,1
RichardsonKate@Sinochem.org,1
ParkerTrevor@UnitedHealthGroup.org,1
MoralesChristopher@IndustrialandCommercialBankofChina.org,1
TorresLindsey@ChinaConstructionBank.org,1
MorrisJada@ExxonMobil.org,1
ReyesEmily@Uniper.org,1
HughesBrooklyn@ChinaRailwayConstructionCorporation.org,1
ScottRiley@Phillips66.org,1
WilsonHope@SamsungElectronics.org,1
TurnerOliver@ExxonMobil.org,1
KingThomas@StateGridCorporationofChina.org,1
OrtizDiana@Uniper.org,0
WilsonDaniel@ChinaConstructionBank.org,1
YoungGracie@MarathonPetroleum.org,1
MartinMatthew@UnitedHealthGroup.org,1
BrownSean@ChinaConstructionBank.org,1
MartinezJose@Apple.org,1
BaileyWyatt@Stellantis.org,1
GreenMicah@MitsubishiGroup.org,1
RamirezJoel@AgriculturalBankofChina.org,1
BrooksSeth@Chevron.org,1
AlvarezKaylee@AgriculturalBankofChina.org,0
JimenezCarter@Sinochem.org,1
PetersonJocelyn@BerkshireHathaway.org,1
EdwardsAlex@IndustrialandCommercialBankofChina.org,1
MorrisCharles@Cargill.org,1
PriceTravis@StateGridCorporationofChina.org,1
CoxDestiny@Costco.org,1
MitchellAlexia@Mercedes-BenzGroup.org,1
ClarkAubrey@SamsungElectronics.org,1
ScottTanner@McKesson.org,1
BaileyRaymond@Cigna.org,1
CooperNathan@SchwarzGruppe.org,1
ThomasGiselle@Foxconn.org,1
LongMicah@MarathonPetroleum.org,1
PatelMaya@CardinalHealth.org,1
PhillipsAva@UnitedHealthGroup.org,1
SandersDamian@Toyota.org,1
ParkerAshlyn@TotalEnergies.org,1
RossAndres@SaudiAramco.org,0
WilliamsEvan@Chevron.org,1
CastilloMicah@Phillips66.org,0
MoralesJayla@Chevron.org,1
HarrisMiranda@Toyota.org,1
ScottCassandra@SaudiAramco.org,1
JohnsonJoel@MarathonPetroleum.org,1
WardHayden@Uniper.org,1
RamosValerie@TotalEnergies.org,1
FloresTrenton@BP.org,0
TurnerJulia@ValeroEnergy.org,1
MoralesTrenton@Phillips66.org,1
GutierrezKennedy@Walmart.org,1
HernandezCassandra@Sinochem.org,1
SandersNicole@McKesson.org,1
KingMicah@ChinaPetrochemicalCorporation.org,1
ScottDevin@CardinalHealth.org,1
SanchezLillian@ValeroEnergy.org,0
CooperAbraham@McKesson.org,1
CookNolan@Toyota.org,0
HughesGrace@Shell.org,1
RamosAva@Glencore.org,1
GutierrezChelsea@ChinaPetrochemicalCorporation.org,1
JimenezMaria@Foxconn.org,0
JonesJennifer@Glencore.org,1
CoxLeonardo@ChinaConstructionBank.org,1
MooreKelsey@Microsoft.org,1
RuizTaylor@Microsoft.org,1
FosterSydney@SamsungElectronics.org,1
CampbellDevin@Walmart.org,1
LongHunter@ValeroEnergy.org,1
NguyenBrooke@ChinaRailwayEngineeringCorporation.org,1
ReyesKaleb@Amazon.org,0
RossOlivia@ChinaRailwayEngineeringCorporation.org,1
TurnerRobert@Uniper.org,1
ReyesKaden@SamsungElectronics.org,1
WhiteWilliam@Phillips66.org,1
ReedJohn@Baowu.org,1
JamesTravis@ValeroEnergy.org,1
HughesCourtney@AmerisourceBergen.org,1
PriceChristopher@ChinaNationalOffshoreOilCorporation.org,1
JimenezKaitlyn@Cargill.org,1
TaylorSophia@AgriculturalBankofChina.org,1
SmithNevaeh@SamsungElectronics.org,1
PetersonLindsey@Mercedes-BenzGroup.org,1
HallEva@Gazprom.org,1
GarciaDanielle@Baowu.org,1
NguyenAvery@ExxonMobil.org,1
PerezGabriella@Stellantis.org,1
RobertsAnna@Cigna.org,1
NelsonMalachi@Foxconn.org,1
GomezWyatt@Costco.org,0
HughesJames@TotalEnergies.org,1
StewartConnor@Apple.org,1
CollinsCole@Alphabet.org,1
CollinsKatie@ChinaNationalPetroleumCorporation.org,1
GrayMalachi@FordMotorCompany.org,1
ClarkGabrielle@IndustrialandCommercialBankofChina.org,1
MoralesAshley@FordMotorCompany.org,1
AlvarezSophie@Toyota.org,1
TaylorBlake@Alphabet.org,1
AndersonDaniel@BP.org,1
RamosAngelina@ExxonMobil.org,1
GrayJasmin@VolkswagenGroup.org,1
AdamsAlejandro@Stellantis.org,1
KingKathryn@SamsungElectronics.org,1
GreenDiego@Costco.org,0
EdwardsMarissa@Foxconn.org,1
ClarkBrady@MitsubishiGroup.org,1
KellyFaith@Stellantis.org,1
JimenezMiranda@BerkshireHathaway.org,1
SanchezJordyn@ChinaNationalOffshoreOilCorporation.org,1
HughesAbraham@FordMotorCompany.org,1
LewisKaitlyn@CardinalHealth.org,0
GreenDonovan@ExxonMobil.org,1
MartinezLucy@SaudiAramco.org,1
DavisAriana@AmerisourceBergen.org,1
AlvarezCaitlin@Walmart.org,0
MillerGrant@Foxconn.org,1
ReyesAustin@Apple.org,1
MitchellErik@SamsungElectronics.org,1
NguyenDevon@Microsoft.org,1
HallDamian@BP.org,1
GreenIsaiah@Walmart.org,1
HillMario@FordMotorCompany.org,0
ParkerRicardo@StateGridCorporationofChina.org,1
WardAddison@SaudiAramco.org,1
PetersonLandon@FordMotorCompany.org,1
SandersMiranda@SchwarzGruppe.org,1
WalkerKenneth@BerkshireHathaway.org,1
EvansMalachi@Toyota.org,1
PhillipsAdriana@Baowu.org,1
WatsonDaniela@Sinochem.org,1
LongIsabella@SaudiAramco.org,1
CastilloGianna@ChinaPetrochemicalCorporation.org,1
EdwardsBrody@FordMotorCompany.org,1
HughesCarlos@CardinalHealth.org,1
RobinsonPayton@Trafigura.org,1
FosterAlexis@Apple.org,1
TurnerRachel@StateGridCorporationofChina.org,0
JacksonFaith@Microsoft.org,0
JamesAlondra@ChinaNationalPetroleumCorporation.org,1
GreenHaley@PingAnInsurance.org,1
BennetHaley@Chevron.org,1
MartinEric@BP.org,1
EdwardsBryan@MarathonPetroleum.org,1
ParkerSofia@Baowu.org,1
CastilloJoseph@TotalEnergies.org,1
RobertsJuliana@UnitedHealthGroup.org,1
EdwardsCrystal@Walmart.org,1
WalkerGabriel@Glencore.org,1
CampbellCharles@Foxconn.org,1
DavisAdrian@ExxonMobil.org,1
ReyesBrady@Microsoft.org,1
PatelHayden@ChinaNationalOffshoreOilCorporation.org,1
WhiteShawn@Sinochem.org,0
RichardsonIvan@ChinaNationalPetroleumCorporation.org,1
MorganLucas@Shell.org,0
CooperLucy@SaudiAramco.org,1
CarterMakenzie@Alphabet.org,1
GonzalesCassandra@AmerisourceBergen.org,0
NelsonFaith@MarathonPetroleum.org,1
WoodIvan@Glencore.org,1
PatelColin@ChinaRailwayEngineeringCorporation.org,1
CarterDylan@Apple.org,1
WardAlan@VolkswagenGroup.org,1
MooreErik@Baowu.org,1
EvansConnor@ChinaStateConstructionEngineering.org,1
AlvarezSkylar@McKesson.org,0
BaileyAubrey@MitsubishiGroup.org,1
PhillipsEli@ChinaNationalOffshoreOilCorporation.org,1
EvansElizabeth@CVSHealth.org,1
BrooksEmily@ChinaStateConstructionEngineering.org,1
PerezGrant@Alphabet.org,1
RodriguezIsaiah@IndustrialandCommercialBankofChina.org,0
RobinsonJeremy@Amazon.org,1
RichardsonCaroline@ChinaNationalOffshoreOilCorporation.org,1
PetersonAudrey@ChinaNationalPetroleumCorporation.org,1
KimIan@VolkswagenGroup.org,1
LopezNoah@ChinaRailwayEngineeringCorporation.org,1
WilliamsLevi@BerkshireHathaway.org,1
AndersonBlake@ChinaConstructionBank.org,0
RamirezAdriana@Trafigura.org,1
WrightNicolas@ExxonMobil.org,1
JohnsonCassidy@SaudiAramco.org,0
BaileyGrace@Amazon.org,1
GarciaShelby@Chevron.org,1
ParkerDelaney@Apple.org,1
MartinezValerie@AmerisourceBergen.org,1
MitchellGianna@Toyota.org,1
FosterTanner@Foxconn.org,1
TorresManuel@Costco.org,1
RobertsJacob@Microsoft.org,0
RamirezNatalie@Sinochem.org,1
JacksonSophia@Glencore.org,1
WilliamsRichard@Mercedes-BenzGroup.org,0
KellyJoel@Cargill.org,1
BaileyIsabelle@ExxonMobil.org,1
NguyenMiranda@ChinaStateConstructionEngineering.org,1
MillerJulian@IndustrialandCommercialBankofChina.org,1
MartinezDominic@ExxonMobil.org,1
RamosKimberly@Mercedes-BenzGroup.org,1
MorganSydney@Walmart.org,1
GrayNathaniel@Chevron.org,1
RossJesus@ChinaNationalPetroleumCorporation.org,1
MooreShelby@MitsubishiGroup.org,0
TurnerRachel@VolkswagenGroup.org,1
PerezJohnathan@TotalEnergies.org,1
MartinezEmily@TotalEnergies.org,1
RichardsonIvan@AgriculturalBankofChina.org,1
RodriguezParker@CVSHealth.org,1
BrownCrystal@ChinaNationalPetroleumCorporation.org,1
WrightKaylee@Amazon.org,1
FosterCharles@McKesson.org,1
YoungBrayden@AgriculturalBankofChina.org,1
NelsonAngela@MarathonPetroleum.org,1
WatsonJenna@Glencore.org,1
GutierrezLily@ChinaRailwayConstructionCorporation.org,0
JonesTyler@ChinaNationalPetroleumCorporation.org,1
MartinHope@ChinaStateConstructionEngineering.org,1
WalkerCaroline@CardinalHealth.org,1
ParkerColton@Toyota.org,1
ReedMartin@ExxonMobil.org,1
MitchellKatelyn@Uniper.org,1
SanchezMya@Shell.org,1
WoodLily@MitsubishiGroup.org,1
JamesKimberly@IndustrialandCommercialBankofChina.org,1
BaileyBrittany@McKesson.org,1
FloresJoseph@StateGridCorporationofChina.org,0
ChavezKathryn@ChinaStateConstructionEngineering.org,1
KellyCaitlyn@TotalEnergies.org,1
ThomasMartin@BP.org,1
AndersonEllie@Toyota.org,1
KimMargaret@MitsubishiGroup.org,1
ScottJayden@MitsubishiGroup.org,1
BennetKathryn@ExxonMobil.org,1
NguyenEli@Microsoft.org,1
GomezZoe@BP.org,1
ClarkAdam@PingAnInsurance.org,1
PetersonGabrielle@Gazprom.org,1
PatelMakayla@Alphabet.org,1
ChavezSamantha@PingAnInsurance.org,1
CruzManuel@Gazprom.org,1
JamesIsabelle@CVSHealth.org,1
ChavezAndres@Costco.org,1
GreenMaya@IndustrialandCommercialBankofChina.org,1
MendozaJared@Glencore.org,1
ParkerGabrielle@TotalEnergies.org,1
ParkerChloe@Foxconn.org,1
KingSteven@MitsubishiGroup.org,1
ChavezDylan@Alphabet.org,1
HillCassidy@Vitol.org,1
WatsonAlexa@Apple.org,1
PhillipsHector@FordMotorCompany.org,1
WalkerEmily@VolkswagenGroup.org,1
WatsonAdrian@Cigna.org,1
WhiteNathan@BerkshireHathaway.org,1
ReyesAntonio@ChinaPetrochemicalCorporation.org,1
WoodJake@Costco.org,1
CookAlexandria@ChinaNationalOffshoreOilCorporation.org,1
ScottDominic@Cargill.org,1
BrooksLiam@Microsoft.org,1
GonzalesAngel@BerkshireHathaway.org,1
YoungKatelyn@StateGridCorporationofChina.org,1
PatelElias@Trafigura.org,1
LopezAshley@TotalEnergies.org,1
ThomasJesus@Phillips66.org,1
TorresMorgan@VolkswagenGroup.org,1
GarciaJillian@UnitedHealthGroup.org,0
TurnerGrace@ChinaPetrochemicalCorporation.org,1
BennetPatrick@Shell.org,1
JimenezIvan@ChinaRailwayEngineeringCorporation.org,1
NelsonKimberly@ChinaRailwayConstructionCorporation.org,1
HughesJuliana@BerkshireHathaway.org,1
ThomasDevin@Costco.org,1
JamesSophia@ChinaRailwayEngineeringCorporation.org,1
RogersLilly@StateGridCorporationofChina.org,1
HallBryce@Toyota.org,1
AndersonBrittany@Walmart.org,1
MillerSerenity@AmerisourceBergen.org,1
HarrisDakota@Vitol.org,1
MendozaPeyton@Sinochem.org,1
FosterSteven@ChinaStateConstructionEngineering.org,1
KellyMadison@Costco.org,1
DavisAdam@CardinalHealth.org,1
TaylorMelissa@AmerisourceBergen.org,0
RichardsonJuan@McKesson.org,1
AlvarezRicardo@MarathonPetroleum.org,1
LewisJesse@Shell.org,1
BrooksCarter@McKesson.org,1
MorrisMary@Phillips66.org,1
RuizJohnathan@MarathonPetroleum.org,1
MorrisKaylee@CardinalHealth.org,1
StewartSteven@CVSHealth.org,1
JacksonAudrey@Apple.org,1
KingKatie@SchwarzGruppe.org,1
JimenezKelsey@Foxconn.org,1
AdamsJacob@Walmart.org,1
OrtizSavannah@Chevron.org,1
ReyesHunter@Alphabet.org,1
JonesSerenity@ExxonMobil.org,0
AllenJack@ChinaRailwayConstructionCorporation.org,1
RichardsonSofia@PingAnInsurance.org,1
BakerPaul@ExxonMobil.org,1
CoxBrody@ChinaNationalPetroleumCorporation.org,1
KellyAnna@ChinaRailwayEngineeringCorporation.org,0
RuizHope@IndustrialandCommercialBankofChina.org,1
RobinsonMadison@SchwarzGruppe.org,0
WhiteNoah@Mercedes-BenzGroup.org,1
HowardKaden@Cargill.org,1
TaylorJazmin@SamsungElectronics.org,1
MooreCrystal@UnitedHealthGroup.org,1
ThompsonAmber@MitsubishiGroup.org,1
ClarkBrady@Trafigura.org,0
OrtizElijah@ChinaConstructionBank.org,1
OrtizAbraham@Uniper.org,1
CarterPeter@Vitol.org,0
LopezErik@StateGridCorporationofChina.org,1
EvansKevin@TotalEnergies.org,1
BaileyIan@ExxonMobil.org,1
MitchellHunter@ChinaRailwayEngineeringCorporation.org,1
HernandezDominic@SchwarzGruppe.org,1
RogersMia@Costco.org,1
GraySophia@BP.org,1
AllenEdgar@VolkswagenGroup.org,1
JacksonRiley@CardinalHealth.org,1
BrooksAndrew@Shell.org,1
GrayNathaniel@SchwarzGruppe.org,1
GutierrezMorgan@Cigna.org,1
ThompsonPaige@SaudiAramco.org,0
ThompsonNatalie@BP.org,1
JohnsonErick@ChinaNationalOffshoreOilCorporation.org,0
AlvarezAnna@Mercedes-BenzGroup.org,1
BakerLilly@ChinaNationalPetroleumCorporation.org,1
JonesCristian@Apple.org,1
AndersonMariah@Uniper.org,1
HernandezBreanna@Glencore.org,0
CookRachel@UnitedHealthGroup.org,1
WhiteEmily@Walmart.org,1
PatelSeth@Walmart.org,1
WardCharlotte@Cigna.org,1
WatsonJennifer@Uniper.org,1
MendozaEmmanuel@Costco.org,1
RuizLayla@PingAnInsurance.org,1
GutierrezDerek@Cargill.org,1
JonesGage@ExxonMobil.org,1
CookErin@ChinaPetrochemicalCorporation.org,1
WalkerAudrey@Microsoft.org,1
RodriguezRachel@BP.org,1
BaileyJesse@SchwarzGruppe.org,1
JohnsonCassandra@Glencore.org,1
MartinThomas@Alphabet.org,1
JohnsonGrace@ChinaPetrochemicalCorporation.org,1
ReyesAmanda@SamsungElectronics.org,1
HernandezDevon@ChinaNationalPetroleumCorporation.org,1
PriceJayla@MarathonPetroleum.org,0
ScottOmar@ChinaRailwayEngineeringCorporation.org,1
SmithMia@BerkshireHathaway.org,1
GreenKenneth@IndustrialandCommercialBankofChina.org,0
PriceDaisy@Foxconn.org,1
MorrisJohnathan@Uniper.org,1
GrayJasmin@TotalEnergies.org,1
TurnerAubrey@ChinaNationalPetroleumCorporation.org,1
RiveraEli@McKesson.org,1
WilsonBryce@SamsungElectronics.org,0
KimCaroline@MitsubishiGroup.org,1
MartinMicah@McKesson.org,1
JamesAshton@ExxonMobil.org,1
LeeLucas@Costco.org,1
JimenezCrystal@SchwarzGruppe.org,1
WhiteLucas@CVSHealth.org,1
MyersAaron@SchwarzGruppe.org,1
GreenPeyton@MarathonPetroleum.org,1
ThomasSamantha@Chevron.org,1
SandersMarcus@Microsoft.org,1
WalkerDiana@Shell.org,1
JonesMariah@MarathonPetroleum.org,0
AndersonAlexis@ChinaPetrochemicalCorporation.org,1
MooreShane@AgriculturalBankofChina.org,0
WoodKaitlyn@Cargill.org,1
KimAlexander@SaudiAramco.org,1
NelsonPeter@ChinaConstructionBank.org,1
PerezAlexia@ChinaStateConstructionEngineering.org,1
RogersBryan@SaudiAramco.org,0
GonzalesPaul@SchwarzGruppe.org,1
RamirezDevon@TotalEnergies.org,1
RodriguezKennedy@Amazon.org,1
GreenAlyssa@Amazon.org,1
RobertsGabriel@Costco.org,1
WilliamsShelby@Stellantis.org,1
CastilloJohn@Uniper.org,1
PriceChristina@Apple.org,1
EvansAbigail@Vitol.org,1
SanchezGabrielle@Mercedes-BenzGroup.org,1
LeeJalen@PingAnInsurance.org,1
MoralesJared@Trafigura.org,1
SanchezLilly@ChinaNationalPetroleumCorporation.org,1
PetersonMckenzie@IndustrialandCommercialBankofChina.org,1
GomezTimothy@BP.org,1
CoxJonathan@Microsoft.org,1
WhiteChristina@Trafigura.org,1
HernandezKylee@ChinaNationalOffshoreOilCorporation.org,1
ChavezErick@ChinaNationalOffshoreOilCorporation.org,1
NelsonAndres@ChinaNationalPetroleumCorporation.org,1
HernandezRicardo@ChinaStateConstructionEngineering.org,1
BakerKendall@MitsubishiGroup.org,1
CollinsAlondra@ChinaNationalPetroleumCorporation.org,1
AlvarezMelanie@ExxonMobil.org,1
TurnerCatherine@Glencore.org,1
RichardsonCaroline@Glencore.org,1
LeeRicardo@CardinalHealth.org,1
MurphyChase@MarathonPetroleum.org,1
HillKaylee@Foxconn.org,1
GomezSadie@Chevron.org,1
KellyDanielle@Chevron.org,1
LeeLydia@Cargill.org,1
TorresAubrey@SamsungElectronics.org,1
NguyenStephanie@ChinaNationalOffshoreOilCorporation.org,1
SmithOliver@BP.org,1
ChavezJames@MarathonPetroleum.org,1
MorrisMaria@FordMotorCompany.org,1
HernandezElijah@FordMotorCompany.org,1
ChavezAddison@Baowu.org,0
SandersGeorge@FordMotorCompany.org,1
ClarkJack@Alphabet.org,1
RodriguezMikayla@Cigna.org,1
RamosJoel@ChinaStateConstructionEngineering.org,1
CarterMaria@Cigna.org,1
HallSpencer@CVSHealth.org,1
RossMckenzie@Alphabet.org,1
RobertsJuan@Shell.org,1
RichardsonBrendan@UnitedHealthGroup.org,1
CarterRichard@PingAnInsurance.org,1
LewisCamila@Sinochem.org,0
HernandezJuliana@SaudiAramco.org,1
RogersMckenzie@Toyota.org,1
MartinezWesley@SaudiAramco.org,1
